symbol,w_param,buy_param,sell_param,fee_,CAGR,Accumulated return,Average return,Benchmark return,Number of trades,Number of win,Hit ratio,Investment period,Sharpe ratio,MDD,Benchmark MDD
TSLA,7,19,83,0.001,0.0115,0.0584,0.0333,2.4175,5.0,3.0,0.6,5.0,-0.02,-0.527,-0.7363
TSLA,7,19,84,0.001,0.0232,0.1209,0.0463,2.4175,5.0,3.0,0.6,5.0,0.01,-0.527,-0.7363
TSLA,7,19,85,0.001,0.0449,0.24420000000000003,0.0621,2.4175,5.0,3.0,0.6,5.0,0.05,-0.527,-0.7363
TSLA,7,20,55,0.001,0.024900000000000002,0.1304,0.0138,2.4175,13.0,8.0,0.6154,5.0,0.01,-0.3839,-0.7363
TSLA,7,20,56,0.001,0.0355,0.18960000000000002,0.0184,2.4175,13.0,8.0,0.6154,5.0,0.04,-0.3839,-0.7363
TSLA,7,20,57,0.001,-0.0003,-0.0017000000000000001,0.0072,2.4175,12.0,7.0,0.5832999999999999,5.0,-0.06,-0.462,-0.7363
TSLA,7,20,58,0.001,-0.0003,-0.0017000000000000001,0.0072,2.4175,12.0,7.0,0.5832999999999999,5.0,-0.06,-0.462,-0.7363
TSLA,7,20,59,0.001,0.0137,0.0702,0.013300000000000001,2.4175,12.0,7.0,0.5832999999999999,5.0,-0.02,-0.462,-0.7363
TSLA,7,20,60,0.001,-0.033,-0.15380000000000002,-0.0087,2.4175,11.0,6.0,0.5455,5.0,-0.14,-0.462,-0.7363
TSLA,7,20,61,0.001,-0.0232,-0.1104,-0.0038,2.4175,11.0,6.0,0.5455,5.0,-0.12,-0.4411,-0.7363
TSLA,7,20,62,0.001,-0.06559999999999999,-0.2866,-0.013500000000000002,2.4175,10.0,6.0,0.6,5.0,-0.22,-0.5694,-0.7363
TSLA,7,20,63,0.001,-0.0599,-0.2647,-0.011200000000000002,2.4175,10.0,6.0,0.6,5.0,-0.21,-0.5694,-0.7363
TSLA,7,20,64,0.001,-0.0414,-0.19,-0.0045000000000000005,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.15,-0.5694,-0.7363
TSLA,7,20,65,0.001,-0.0348,-0.1616,-0.0012,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.14,-0.5694,-0.7363
TSLA,7,20,66,0.001,-0.0348,-0.1616,-0.0012,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.14,-0.5694,-0.7363
TSLA,7,20,67,0.001,-0.031400000000000004,-0.147,0.0009,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.13,-0.5666,-0.7363
TSLA,7,20,68,0.001,-0.031400000000000004,-0.147,0.0009,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.13,-0.5666,-0.7363
TSLA,7,20,69,0.001,-0.0301,-0.141,0.0021,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.11,-0.5666,-0.7363
TSLA,7,20,70,0.001,-0.0151,-0.073,0.011899999999999999,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.08,-0.5666,-0.7363
TSLA,7,20,71,0.001,0.0067,0.0337,0.025099999999999997,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.03,-0.5666,-0.7363
TSLA,7,20,72,0.001,0.0067,0.0337,0.025099999999999997,2.4175,9.0,6.0,0.6667000000000001,5.0,-0.03,-0.5666,-0.7363
TSLA,7,20,73,0.001,-0.027000000000000003,-0.1272,0.0055000000000000005,2.4175,8.0,5.0,0.625,5.0,-0.1,-0.5666,-0.7363
TSLA,7,20,74,0.001,0.0018,0.0089,0.0236,2.4175,8.0,5.0,0.625,5.0,-0.04,-0.5666,-0.7363
TSLA,7,20,75,0.001,-0.0087,-0.042699999999999995,0.013000000000000001,2.4175,7.0,4.0,0.5714,5.0,-0.06,-0.5666,-0.7363
TSLA,7,20,76,0.001,-0.0087,-0.042699999999999995,0.013000000000000001,2.4175,7.0,4.0,0.5714,5.0,-0.06,-0.5666,-0.7363
TSLA,7,20,77,0.001,-0.051699999999999996,-0.2323,-0.022799999999999997,2.4175,6.0,2.0,0.3333,5.0,-0.15,-0.5666,-0.7363
TSLA,7,20,78,0.001,-0.036699999999999997,-0.1697,-0.0111,2.4175,6.0,2.0,0.3333,5.0,-0.12,-0.5666,-0.7363
TSLA,7,20,79,0.001,-0.032799999999999996,-0.1531,-0.0070999999999999995,2.4175,6.0,2.0,0.3333,5.0,-0.11,-0.5666,-0.7363
